1996,1,1,3430
1996,1,2,3378
1996,1,3,3336
1996,1,4,3438
1996,1,5,3489
1996,1,6,3470
1996,1,7,3389
1996,1,8,3356
1996,1,9,3638
1996,1,10,3548
1996,1,11,3245
1996,1,12,3093
1996,1,13,3097
1996,1,14,3079
1996,1,15,3190
1996,1,16,3286
1996,1,17,3209
1996,1,18,3232
1996,1,19,3229
1996,1,20,3367
1996,1,21,3320
1996,1,22,3286
1996,1,23,3380
1996,1,24,3458
1996,1,25,3462
1996,1,26,3370
1996,1,27,3295
1996,1,28,3274
1996,1,29,3221
1996,1,30,3039
1996,1,31,2944
1996,2,1,3014
1996,2,2,3110
1996,2,3,3215
1996,2,4,3146
1996,2,5,3076
1996,2,6,3068
1996,2,7,3055
1996,2,8,3087
1996,2,9,3073
1996,2,10,3070
1996,2,11,3271
1996,2,12,3425
1996,2,13,3454
1996,2,14,3413
1996,2,15,3321
1996,2,16,3355
1996,2,17,3400
1996,2,18,3409
1996,2,19,3481
1996,2,20,3544
1996,2,21,3573
1996,2,22,3427
1996,2,23,3454
1996,2,24,3691
1996,2,25,3598
1996,2,26,3413
1996,2,27,3330
1996,2,28,3329
1996,2,29,3436
1996,3,1,3498
1996,3,2,3380
1996,3,3,3278
1996,3,4,3384
1996,3,5,3407
1996,3,6,3414
1996,3,7,3465
1996,3,8,3505
1996,3,9,3498
1996,3,10,3569
1996,3,11,3420
1996,3,12,3346
1996,3,13,3397
1996,3,14,3291
1996,3,15,3213
1996,3,16,3368
1996,3,17,3417
1996,3,18,3335
1996,3,19,3310
1996,3,20,3429
1996,3,21,3410
1996,3,22,3347
1996,3,23,3464
1996,3,24,3595
1996,3,25,3560
1996,3,26,3475
1996,3,27,3380
1996,3,28,-32767
1996,3,29,-32767
1996,3,30,-32767
1996,3,31,-32767
1996,4,1,-32767
1996,4,2,-32767
1996,4,3,-32767
1996,4,4,-32767
1996,4,5,-32767
1996,4,6,-32767
1996,4,7,-32767
1996,4,8,-32767
1996,4,9,-32767
1996,4,10,-32767
1996,4,11,-32767
1996,4,12,-32767
1996,4,13,-32767
1996,4,14,-32767
1996,4,15,-32767
1996,4,16,-32767
1996,4,17,-32767
1996,4,18,-32767
1996,4,19,-32767
1996,4,20,-32767
1996,4,21,-32767
1996,4,22,-32767
1996,4,23,-32767
1996,4,24,-32767
1996,4,25,-32767
1996,4,26,-32767
1996,4,27,-32767
1996,4,28,-32767
1996,4,29,-32767
1996,4,30,-32767
1996,5,1,-32767
1996,5,2,-32767
1996,5,3,-32767
1996,5,4,-32767
1996,5,5,-32767
1996,5,6,-32767
1996,5,7,-32767
1996,5,8,-32767
1996,5,9,-32767
1996,5,10,-32767
1996,5,11,-32767
1996,5,12,-32767
1996,5,13,-32767
1996,5,14,-32767
1996,5,15,-32767
